Index,Day,Month,Year,Initials,SVL,VT,R,Weight,Sex,Page,Comments,PredictedMass,CorrectedMass,FinalMass,,
524320,14,2,1950,WD,225,165,111,415,M,70,,362.0212766,441.4893617,538.4016606,,
968633,6,8,1992,AC,231,170,111,520,M,97,,453.4120069,552.9414719,674.3188681,,
1042233,28,9,1983,DN,229,178,111,435,F,108,0 E,376.5862664,459.2515444,560.0628591,,
5578888,30,11,1953,WD,216,181,110,410,M,72,,351.2616748,428.3678962,522.3998734,,
1042233,5,10,1987,AC,234,177,110,430,F,108,0 E,373.6055127,455.616479,555.6298524,,
1048569A,25,11,1988,CHD/AC,214,148,110,380,M,111,,333.9159095,407.2145237,496.6030777,,
980537,11,8,1984,DN,208,150,109,463,F,101,0 E,404.7517799,493.5997316,601.9508922,,
1953A,4,10,1987,AC,211,155,108,327,F,25,,285.1925745,347.7958226,424.1412471,,
23328,28,2,1971,IC,264,259,108,780,M,38,,652.2955034,795.4823212,970.1003917,,
33841,,11,1987,AC/LG,227,180,108,360,F,58,0 E,310.8167689,379.0448401,462.249805,,
850945,18,12,1954,WD,285,213,108,740,M,89,,643.9585661,785.3153245,957.7016152,,
1017789,1,10,1986,DN,211,185,108,389,F,106,0 E,331.0732307,403.7478423,492.3754175,,
1617,8,11,1992,AC,151,151,107,73,JM,23,,60.85582255,74.21441774,90.50538749,,
950294,2,2,1992,AC,215,175,107,270,F,93,,232.2721022,283.2586612,345.4373917,,
980537,29,9,1987,AC,214,152,107,372,F,101,11 E,325.8181752,397.3392381,484.5600464,,
2112,7,2,1972,IC,209,156,106,354.5,F,27,,308.5422349,376.2710182,458.8670954,,
9216,3,2,1972,IC,215,171,106,334,M,28,,288.2498331,351.5241867,428.6880326,,
14367,28,2,1972,IC,279,232,106,760,M,31,,651.8348568,794.920557,969.4153134,,
16401,18,2,1972,IC,241,206,106,480.6,M,32,,410.5673507,500.6918911,610.5998672,,
32778,15,1,1951,WD,240,172,106,567,M,54,,496.0562561,604.9466537,737.7398216,,
557887,30,11,1953,WD,243,174,106,540,M,72,,472.4854495,576.2017676,702.6850825,,
975897,18,12,1954,WD,270,206,106,830,M,98,,720.3271328,878.4477229,1071.277711,,
1625,8,11,1992,AC,154,154,105,6,JM,23,,5.001848429,6.099815157,7.438798972,,
65081,26,9,1983,DN,207,150,105,397,F,67,0 E,346.8441843,422.9807125,515.8301372,,
556032,14,2,1950,WD,240,160,105,567,M,70,,500.4246575,610.2739726,744.236552,,
820001,18,12,1954,WD,262,206,105,680,M,83,,587.7760384,716.8000468,874.1463986,,
950272,25,11,1988,CHD/AC,256,166,105,603,M,93,,533.9118378,651.1119973,794.0390211,,
952113,25,9,1985,DN,218,168,105,395,F,95,0 E,342.3509759,417.5011901,509.1477928,,
980799,20,11,1987,AC/LG,208,182,105,315,F,101,0 E,268.1736668,327.0410571,398.8305574,,
982585,10,9,1984,DN,208,155,105,313,F,102,0 E,272.4800386,332.29273,405.2350366,,
2064,19,2,1972,IC,270,185,104,699.6,M,26,,615.4478544,750.5461638,915.3001998,,
29720,11,11,1971,IC,220,178,104,260,F,45,,223.8562999,272.9954877,332.9213264,,
558079,30,11,1953,WD,269,185,104,860,M,73,,756.2158166,922.2144105,1124.65172,,
952113,5,10,1986,AC,221,166,104,403,M,95,,350.4673461,427.3992025,521.2185397,,
33344,11,9,1984,DN,203,148,103,343,F,55,0 E,299.4353075,365.1650091,445.3231818,,
1046329,27,9,1983,DN,235,210,103,425,F,109,0 E,360.6808264,439.8546663,536.4081296,,
589759,7,10,1986,AC,215,160,102,365,F,80,0 E,317.8038432,387.5656625,472.6410518,,
836637,17,12,1954,WD,258,197,102,800,M,85,,694.218722,846.6081976,1032.449021,,
1017789,9,9,1984,DN,196,183,102,393,F,106,0 E,331.2763718,403.9955753,492.6775309,,
968689,24,9,1985,DN,211,168,101,330,F,98,0 E,284.7555789,347.2629011,423.4913428,,
3072,3,2,1972,IC,242,177,100,519,M,28,,452.8967155,552.3130677,673.5525216,,
58400,15,2,1950,WD,265,165,100,822,M,62,,731.1526811,891.6496111,1087.377575,,
62495,22,1,1976,DN,239,143,100,497,M,64,,443.9878749,541.448628,660.3032048,,
524864,16,5,1950,WD,185,146,100,241,,70,,208.2095263,253.9140564,309.6512883,,
559103,,,1986,DN,206,185,100,332,F,75,0 E,281.5436124,343.3458688,418.7144741,,
1046329,,,1986,DN,231,208,100,451,F,109,0 E,382.3047087,466.2252545,568.5673835,,
59360A,28,4,1975,DN,205,160,99,355,M,64,,307.1594684,374.5847176,456.8106312,,
557601,30,11,1953,WD,215,157,99,380,F,72,,331.6683919,404.4736487,493.2605472,,
820032A,4,2,1992,AC,219,161,99,350,F,83,,305.2221016,372.2220751,453.9293598,,
968689,5,11,1986,AC/LG,205,170,99,343,F,98,0 E,294.2978516,358.899819,437.6827061,,
62497,5,11,1986,AC/LG,214,154,98,383,F,64,15 E,334.9055212,408.4213674,498.0748382,,
819904,8,11,1992,AC,264,155,98,650,M,83,,581.830484,709.5493707,865.3041107,,
951857,25,9,1985,DN,205,144,98,325,F,95,10 E,285.0436371,347.6141915,423.9197458,,
976672,5,10,1987,AC,212,168,98,285,F,99,0 E,246.08442,300.1029513,365.9792089,,
29759,13,11,1971,IC,249,155,97,485,M,45,,431.4094765,526.1091177,641.596485,,
32281,16,7,1988,AC,197,144,97,300,F,51,0 E,261.8100916,319.2805996,389.3665848,,
32767,14,11,1971,IC,208,179,97,335,F,54,,285.9011263,348.6599101,425.1950123,,
64544A,8,1,1977,DN,193,148,97,240,JM,66,,208.1476241,253.838566,309.5592268,,
458781,14,2,1950,WD,265,215,97,794,M,69,,683.3608901,833.3669391,1016.301145,,
1033789,30,9,1983,DN,200,148,97,330,F,107,0 E,287.5386399,350.6568779,427.6303389,,
32640,12,11,1971,IC,210,141,96,290,F,52,,255.7346369,311.8715084,380.3311078,,
51001,5,10,1987,AC,197,140,96,330,F,61,0 E,289.0130807,352.4549765,429.8231421,,
96,3,2,1972,IC,253,180,95,629,M,19,,550.7991911,671.7063306,819.1540617,,
825A,24,9,1985,DN,203,131,95,285,F,20,,252.485461,307.9090988,375.498901,,
18457,28,2,1971,IC,267,221,95,730,M,37,,626.5147854,764.0424213,931.7590503,,
488448,14,2,1950,WD,207,155,95,305,M,70,,265.3497442,323.597249,394.6307915,,
575487,,,1986,DN,198,162,95,369,F,76,0 E,317.2082828,386.8393693,471.7553284,,
837183,3,10,1986,DN,195,145,95,311,F,86,1 E,270.8143472,330.2613991,402.7578038,,
976703,23,9,1985,DN,190,145,95,254,F,99,0 E,220.4300182,268.8170954,327.8257261,,
1047552B,11,9,1984,DN,214,179,95,368,F,110,0 E,315.3604205,384.5858787,469.0071691,,
32256,11,11,1971,IC,209,158,94,290,F,51,,251.985269,307.2991086,374.7550105,,
34720B,21,2,1975,DN,260,219,94,570,M,59,,487.9769293,595.0938162,725.7241661,,
583456A,30,9,1986,AC,208,165,94,317,F,77,0 E,273.6764527,333.7517716,407.0143556,,
587776,,,1987,AC,229,193,94,450,F,79,0 E,385.2128903,469.7718174,572.8924603,,
849727,,,1986,DN,205,147,94,352,F,89,0 E,307.9354686,375.5310593,457.9647064,,
976416,18,12,1954,WD,182,158,94,280,M,98,,238.6550643,291.0427613,354.9301967,,
586813,10,10,1986,DN,190,131,93,298,F,78,9 E,261.9575297,319.4604021,389.5858563,,
851967,23,9,1985,DN,184,135,93,250,F,91,0 E,218.071352,265.9406732,324.3178941,,
1034169,30,9,1983,DN,210,163,93,345,F,107,0 E,298.7287438,364.3033461,444.2723733,,
1753,6,11,1992,AC,207,134,92,345,F,24,,305.5310339,372.5988218,454.3888071,,
2015,20,9,1988,AC,205,138,92,360,F,26,,317.3663886,387.0321812,471.9904648,,
55296,15,2,1950,WD,180,125,92,200,F,62,,175.6572541,214.2161636,261.2392239,,
58941,6,3,1987,AC,200,143,92,238,F,63,,208.2817503,254.0021345,309.7587006,,
65085,3,11,1986,AC/LG,197,161,92,323,F,67,0 E,277.7086716,338.6691117,413.0111119,,
820025A,,11,1987,LG/AC,229,164,92,400,F,83,12 E,349.9826329,426.8080889,520.4976693,,
820129,18,12,1954,WD,211,167,92,340,M,83,,293.6241617,358.078246,436.6807877,,
821245,2,10,1986,DN,193,150,92,274,F,85,0 E,237.2097709,289.2802085,352.780742,,
851967,27,3,1987,AC,191,138,92,240,F,91,,209.7568004,255.800976,311.9524098,,
968481,24,9,1985,DN,215,204,92,390,M,97,,327.9111207,399.8916107,487.6726959,,
976672,10,9,1984,DN,210,166,92,338,F,99,0 E,291.946922,356.0328317,434.1863802,,
589728,29,11,1953,WD,210,132,91,410,F,80,,364.3034056,444.2724458,541.7956656,,
851968A,28,9,1983,DN,201,136,91,343,F,91,14 E,302.1964312,368.5322331,449.4295526,,
2066,19,2,1972,IC,195,135,90,291.6,F,26,,256.204226,312.444178,381.0294854,,
18290,26,2,1971,IC,281,254,90,660,M,36,Dead,559.1409911,681.8792574,831.5600701,,
50208A,21,2,1975,DN,257,201,90,625,M,60,,540.623111,659.2964768,804.0200936,,
65521A,3,10,1986,AC,216,185,90,407,F,67,0 E,347.5909736,423.8914313,516.9407698,,
557600C,5,11,1986,AC/LG,181,63,90,278,F,72,0 E,259.9445367,317.0055326,386.5921129,,
583231,,,1986,DN,178,146,90,226,F,77,0 E,194.2112655,236.8430067,288.832935,,
820257,7,10,1986,AC,211,140,90,485,M,84,,428.2911721,522.3063075,636.9589116,,
849441,1,10,1986,DN,211,155,90,361,F,88,0 E,314.8456251,383.9580794,468.2415602,,
849727,26,9,1983,DN,205,139,90,335,,89,0 E,295.0738341,359.8461392,438.8367551,,
951329,25,9,1985,DN,196,162,90,335,F,94,0 E,287.5685597,350.6933654,427.6748359,,
967705,18,12,1954,WD,163,125,90,180,M,96,,156.1098593,190.3778771,232.1681429,,
968633,24,9,1985,DN,200,137,90,285,M,97,0 E,250.7266166,305.7641666,372.88313,,
980989,10,9,1984,DN,200,184,90,333,F,101,0 E,281.3469464,343.1060322,418.4219905,,
1047577,25,9,1985,DN,222,127,90,360,F,110,0 E,323.113167,394.0404475,480.5371311,,
34336B,29,10,1975,DN,242,229,89,545,M,58,,458.4313922,559.0626734,681.7837481,,
34815,6,10,1987,AC,174,144,89,215,F,60,0 E,184.5255594,225.03117,274.4282561,,
65521,26,9,1983,DN,217,187,89,445,F,67,0 E,379.7031745,463.0526518,564.6983558,,
558109,7,12,1978,DN,225,174,89,437,M,73,,378.5766423,461.6788321,563.022966,,
582657,28,4,1953,WD,204,154,89,320,M,76,,278.1047382,339.1521197,413.600146,,
582713,,,1986,DN,192,152,89,313,F,77,0 E,270.2977501,329.6314026,401.9895153,,
980785,11,9,1984,DN,192,166,89,318,F,101,0 E,271.2076587,330.7410472,403.3427404,,
982065,10,9,1984,DN,176,134,89,198,F,102,0 E,171.8846844,209.6154687,255.6286204,,
10272,4,2,1972,IC,187,148,88,219.5,F,29,,189.5611323,231.1721126,281.9172105,,
31744,11,9,1984,DN,197,187,88,343,F,49,0 E,288.3742063,351.6758614,428.8730016,,
31744,,,1986,DN,208,184,88,381,F,49,,323.83343,394.918817,481.6083135,,
34336B,10,11,1976,DN,243,227,88,548,M,58,,461.8949263,563.2864955,686.9347506,,
58912B,7,10,1987,AC,175,124,88,196,F,63,5 E,171.7189321,209.4133319,255.382112,,
65313,3,11,1986,AC/LG,177,75,88,240,F,67,0 E,221.2883329,269.8638206,329.1022203,,
976672,18,12,1954,WD,202,158,88,310,F,99,,268.1454967,327.0067033,398.7886625,,
980785,30,9,1986,AC,202,166,88,307,F,101,0 E,263.7475151,321.6433111,392.2479404,,
1016865,,,1986,DN,191,142,88,336,F,105,0 E,292.5908149,356.8180669,435.1439841,,
34336A,20,2,1975,DN,228,207,87,485,M,58,,410.6076174,500.7409969,610.6597523,,
50202,19,1,1976,DN,233,145,87,497,M,60,,442.0970516,539.1427459,657.4911535,,
63289,5,11,1986,AC/LG,170,134,87,233,F,65,7 E,201.3311169,245.5257523,299.4216491,,
557600A,28,2,1971,IC,269,244,87,660,M,72,,558.8435151,681.5164818,831.1176608,,
559104,28,2,1953,WD,208,154,87,340,,75,,296.232121,361.2586841,440.5593709,,
575485,10,10,1986,DN,188,173,87,275,F,76,0 E,232.3352398,283.3356583,345.5312907,,
587776,28,11,1953,WD,203,172,87,400,F,79,,342.1486831,417.2544916,508.846941,,
845809,30,9,1986,AC,196,144,87,274,F,87,0 E,238.964679,291.4203402,355.3906588,,
968703,10,9,1984,DN,217,165,87,398,F,98,0 E,345.565141,421.4209037,513.9279313,,
968703,5,10,1984,DN,217,165,87,398,F,98,0 E,345.565141,421.4209037,513.9279313,,
976433,6,8,1992,AC,203,160,87,400,M,99,,345.6362727,421.5076496,514.033719,,
976697,23,9,1985,DN,228,192,87,403,F,99,0 E,345.0201818,420.7563193,513.1174626,,
983584,18,12,1954,WD,270,234,87,700,M,104,,596.7863894,727.7882798,887.5466827,,
24601,28,2,1971,IC,202,163,86,270,F,39,,232.5524714,283.6005748,345.8543595,,
32593,20,7,1988,AC,190,163,86,261,F,52,0 E,222.8486449,271.7666401,331.4227318,,
33697C,9,11,1992,AC,265,244,86,625,M,56,,527.9863934,643.8858456,785.2266409,,
34361,9,10,1987,AC,222,178,86,337,F,58,0 E,290.5160407,354.2878545,432.0583592,,
63417,4,11,1986,AC/LG,183,145,86,291,F,65,12 E,251.2696086,306.426352,373.6906731,,
575417,10,10,1986,AC,183,128,86,244,F,76,0 E,214.113872,261.114478,318.4322903,,
583217,10,10,1986,DN,182,123,86,278,F,77,0 E,244.9630282,298.7354002,364.3114637,,
587761,,10,1986,DN,181,128,86,233,F,79,0 E,204.1848504,249.0059151,303.6657502,,
1033249,30,9,1983,DN,202,152,86,385,F,106,0 E,334.7356416,408.2141971,497.8221916,,
50720,15,2,1950,WD,257,223,85,822,,61,,700.6740405,854.4805371,1042.049436,,
58272,15,2,1950,WD,285,175,85,1020,,62,,908.6578646,1108.119347,1351.365057,,
62481A,18,1,1976,DN,204,146,85,292,F?,64,,255.5083314,311.5955261,379.9945441,,
476180,14,2,1950,WD,237,170,85,510,M,70,,446.1388691,544.0717916,663.5021849,,
589625,8,10,1986,DN,202,130,85,285,F,80,7 E,252.5638606,308.0047081,375.6154977,,
615424,15,1,1951,WD,248,178,85,567,,81,,495.9631495,604.8331091,737.6013526,,
978944,5,10,1987,AC,215,123,85,310,F,100,0 E,278.2352941,339.3113343,413.7943101,,
1016865,10,9,1984,DN,185,141,85,318,F,105,0 E,276.0190377,336.6085826,410.4982714,,
1048497,26,9,1983,DN,215,159,85,365,F,111,0 E,318.0608852,387.8791283,473.0233272,,
50751,5,10,1987,AC,174,120,84,185,F,61,0 E,162.6194637,198.3164191,241.8492916,,
58912B,20,1,1976,DN,165,119,84,157,JF?,63,,137.2470485,167.3744493,204.1151821,,
558624B,21,5,1978,DN,183,161,84,235,M?,74,,199.9036826,243.7849788,297.2987547,,
587569,9,10,1986,AC,196,142,84,299,M,78,,261.2319522,318.5755515,388.5067701,,
819228,7,2,1992,AC,179,170,84,210,JM,82,,176.5413573,215.2943382,262.5540709,,
841728,17,12,1954,WD,192,132,84,300,F,86,,263.8069705,321.7158177,392.336363,,
979903,30,9,1986,AC,187,136,84,230,F,100,0 E,200.8502024,244.9392713,298.7064284,,
1048561,2,10,1987,AC,213,134,84,348,F,111,10 E,309.1842069,377.0539108,459.8218425,,
1825A,3,10,1987,AC,197,156,83,255,F,24,,220.2026009,268.5397572,327.4875088,,
26593,,11,1987,LG/AC,192,150,83,250,F,43,8 E,216.2810215,263.7573432,321.6552966,,
50233,6,10,1987,AC,197,137,83,280,F,61,8 E,245.8776204,299.8507566,365.6716544,,
558649,,,1986,DN,198,165,83,365,F,74,0 E,312.9562738,381.6539924,465.431698,,
587321,10,10,1986,DN,202,164,83,401,F,78,10 E,345.0898528,420.8412839,513.221078,,
845823,25,9,1985,DN,190,120,83,290,F,88,0 E,257.5406778,314.0739973,383.0170699,,
1048561,26,9,1983,DN,214,137,83,370,F,111,10 E,328.0858844,400.1047371,487.9326062,,
5137,,,1986,DN,214,122,82,410,F,28,,368.1204532,448.927382,547.4724171,,
18368,12,11,1971,IC,202,90,82,250,F,36,,229.5871051,279.9842745,341.4442372,,
58397A,24,4,1975,DN,278,282,82,830,M,62,,690.2701018,841.792807,1026.576594,,
61440,15,2,1950,WD,287,125,82,794,M,64,,730.5079929,890.863406,1086.418788,,
163840,4,10,1987,AC,186,157,82,245,F,68,0 E,209.6807664,255.7082517,311.8393314,,
558897,,,1986,DN,182,123,82,272,F,74,8 E,239.6760563,292.2878736,356.4486263,,
821216,17,12,1954,WD,220,152,82,470,F,85,,413.0504872,503.7201063,614.2928125,,
837181,3,10,1986,DN,187,123,82,292,F,86,9 E,258.1194671,314.779838,383.8778512,,
883712A,9,10,1986,AC,206,129,82,362,F,92,0 E,321.7877837,392.4241264,478.5660079,,
1016881,10,9,1984,DN,214,137,82,388,F,105,0 E,344.0468193,419.5692918,511.6698681,,
1048352,16,4,1988,AC,190,177,82,289,F,111,,243.6962212,297.1905137,362.4274557,,
11264,3,2,1972,IC,271,145,81,729,M,30,,658.6711786,803.2575349,979.5823596,,
16415,20,2,1972,IC,224,121,81,420,F,32,,379.1311185,462.3550226,563.8475885,,
51185,,,1987,AC,209,122,81,280,F,62,0 E,250.7864955,305.8371896,372.9721825,,
65440,16,5,1950,WD,280,191,81,751,,67,,661.018192,806.1197463,983.0728613,,
460593,2,10,1987,AC,192,171,81,225,,70,0 E,191.0454786,232.982291,284.1247451,,
558129,,,1986,DN,208,154,81,312,F,73,0 E,271.8365345,331.5079689,404.2780109,,
559073,,,1986,DN,181,135,81,226,F,74,0 E,196.7200819,239.9025389,292.5640718,,
586777,28,11,1953,WD,178,135,81,250,F,78,,217.136582,264.8007097,322.9276948,,
821216,11,9,1984,DN,214,153,81,368,F,85,11 E,322.051721,392.7460012,478.9585381,,
851775,25,9,1985,DN,190,140,81,255,F,90,8 E,222.3110184,271.1109981,330.6231684,,
851775,3,2,1992,AC,189,142,81,250,F,90,,217.4042788,265.1271692,323.3258161,,
966656,18,12,1954,WD,210,124,81,440,F,96,,393.6185888,480.0226693,585.3934992,,
967709A,9,10,1986,DN,182,170,81,233,F,96,0 E,196.3926188,239.5031936,292.0770654,,
976831,23,9,1985,DN,201,154,81,318,F,99,7 E,275.8275971,336.3751184,410.213559,,
983025,10,9,1984,DN,199,141,81,268,F,103,0 E,234.800535,286.3421158,349.1977022,,
983033,10,9,1984,DN,176,157,81,323,F,103,0 E,274.1904049,334.3785426,407.7787104,,
1027,27,2,1971,IC,252,145,80,559,M,21,,501.42435,611.4931098,745.7233047,,
2058,19,2,1972,IC,171,146,80,152.6,JF,26,,130.384824,159.0058829,193.9096133,,
26621,12,11,1971,IC,265,199,80,570,M?,44,,495.7143897,604.5297435,737.2313945,,
29706,10,11,1971,IC,220,146,80,285,F,44,,251.6705233,306.9152723,374.2869175,,
34720A ,29,10,1975,DN,219,160,80,256,F,59,,223.4257085,272.4703762,332.2809465,,
63009,3,11,1986,AC/LG,202,198,80,360,F,65,13 E,301.1028075,367.1985457,447.8031046,,
163889,10,9,1984,DN,202,122,80,363,F,68,0 E,323.9555064,395.0676907,481.7898667,,
360448,14,2,1950,WD,273,111,80,397,M,69,,367.2055397,447.8116337,546.1117484,,
558881,10,1,1986,AC,198,223,80,361,F,74,1 E,294.7532916,359.4552337,438.3600411,,
559009,,,1986,DN,200,179,80,382,F,74,12 E,324.1125012,395.2591478,482.0233509,,
583585,,,1986,DN,184,124,80,281,F,77,0 E,247.6897519,302.060673,368.3666744,,
587681,9,10,1986,AC,180,148,80,298,F,78,0 E,255.9961905,312.1904762,380.7200929,,
820160,18,12,1954,WD,221,178,80,450,F,84,,387.6874606,472.7895861,576.5726659,,
821053,,,1986,DN,197,121,80,223,F,84,8 E,198.6512628,242.2576376,295.4361434,,
821181,,,1986,DN,202,175,80,367,F,85,9 E,312.9041478,381.5904241,465.3541758,,
837537,2,10,1986,DN,200,158,80,365,F,86,0 E,315.294005,384.5048841,468.9083953,,
845345,,,1986,DN,194,176,80,309,F,87,9 E,261.6335959,319.0653609,389.1040986,,
845817,1,10,1986,AC,206,130,80,327,F,87,9 E,290.4256161,354.1775806,431.9238788,,
848953,1,10,1986,DN,194,148,80,286,F,88,0 E,248.2123911,302.698038,369.1439487,,
851775,10,10,1986,DN,176,138,80,258,F,90,0 E,223.0925966,272.0641422,331.7855393,,
917536,17,12,1954,WD,237,205,80,550,M,93,,469.0382728,571.9978937,697.5584069,,
951359,25,9,1985,DN,200,116,80,335,F,94,0 E,300.2484102,366.1565978,446.5324363,,
952317,24,9,1985,DN,213,132,80,360,F,96,0 E,320.379089,390.7062061,476.470983,,
968481,7,10,1988,AC,214,200,80,425,M,97,,358.1959411,436.8243184,532.7125834,,
978961,26,9,1983,DN,210,118,80,360,F,100,0 E,323.7026488,394.7593278,481.4138144,,
982975,10,9,1984,DN,182,137,80,233,F,103,,202.5707114,247.0374529,301.2651864,,
1016893,10,9,1984,DN,194,161,80,343,F,105,0 E,294.266179,358.8611939,437.6356023,,
1016893,,,1986,DN,199,168,80,356,F,105,10 E,304.6719622,371.5511734,453.111187,,
1046304,,,1986,DN,202,164,80,341,F,109,12 E,293.4554609,357.8725133,436.4298942,,
1046333,27,9,1983,DN,200,160,80,310,F,109,0 E,267.3231358,326.0038241,397.5656391,,
1048352,27,9,1983,DN,183,175,80,270,F,111,0 E,226.73209,276.5025488,337.1982302,,
1048497,8,10,1986,AC,219,156,80,326,F,111,0 E,285.4266415,348.0812701,424.4893538,,
17952A,5,10,1987,AC,209,128,79,330,F,34,,294.0609195,358.6108774,437.3303383,,
18225,5,10,1987,AC,202,132,79,245,F,35,0 E,216.7368084,264.3131809,322.3331475,,
18257,11,5,1992,AC,243,162,79,600,M,36,,529.5499022,645.7925636,787.5519068,,
30734,26,11,1988,CHD/AC,204,131,79,292,F,48,,258.8316088,315.6483034,384.9369553,,
33313,16,5,1950,WD,259,156,79,539,,55,,481.1657025,586.787442,715.5944415,,
33728,18,5,1950,WD,228,159,79,496,F,56,,435.4068535,530.9839676,647.5414239,,
64569,6,11,1986,AC/LG,194,157,79,337,F,66,0 E,290.14286,353.832756,431.503361,,
557056,4,11,1986,AC/LG,190,125,79,360,F,70,13 E,318.2215804,388.075098,473.2623146,,
837153,3,10,1986,DN,201,170,79,315,F,85,10 E,269.5119914,328.6731602,400.8209271,,
951359,,10,1986,DN,192,115,79,389,F,94,11 E,347.4684657,423.7420313,516.7585748,,
1016799,3,2,1992,AC,266,236,79,600,M,105,,509.7488775,621.6449726,758.1036251,,
1017841,29,9,1987,AC,213,140,79,323,F,106,0 E,285.546589,348.2275476,424.6677409,,
7168,3,2,1972,IC,194,126,78,264,F,28,,233.7092094,285.011231,347.5746719,,
32209,18,9,1988,AC,200,133,78,350,F,50,,308.9948126,376.8229422,459.5401734,,
32512,12,11,1971,IC,191,124,78,260,F,51,,230.1791348,280.706262,342.3247098,,
32537,13,7,1988,AC,188,127,78,207,F,52,,182.4099025,222.4511006,271.28183,,
34353,,,1992,AC,196,148,78,332,F,58,0 E,288.5236541,351.8581148,429.0952619,,
58385D,,,1986,AC/LG,207,123,78,337,F,62,0 E,301.2756184,367.4092907,448.0601106,,
63456C,28,9,1983,DN,184,108,78,305,F,65,11 E,273.0207974,332.9521919,406.0392584,,
558081,28,2,1953,WD,163,134,78,170,M,73,,146.0415084,178.0994005,217.1943909,,
575295,,,1986,DN,183,141,78,260,F,76,10 E,225.3508081,274.8180587,335.143974,,
844825,17,12,1954,WD,257,232,78,900,M,86,,762.6185237,930.0225899,1134.17389,,
951297,26,11,1988,CHD/AC,196,125,78,282,F,94,,250.1622945,305.0759689,372.0438645,,
968239,11,9,1984,DN,208,206,78,373,F,97,0 E,311.4464343,379.8127247,463.1862497,,
975872,7,10,1986,AC,214,114,78,343,?,98,0 E,310.0408526,378.0986008,461.0958546,,
976895,11,9,1984,DN,200,172,78,373,F,100,0 E,318.3629826,388.2475397,473.4726094,,
1015808,11,9,1984,DN,193,121,78,383,F,104,10 E,340.4109851,415.1353476,506.2626191,,
1017841,30,9,1983,DN,215,140,78,390,F,106,11 E,345.149911,420.9145256,513.3103971,,
1048509,7,10,1986,AC,207,140,78,318,F,111,0 E,280.1846598,341.6886095,416.6934263,,
17432,19,4,1971,IC,268,224,77,650,M,32,,557.0822815,679.368636,828.4983366,,
23520,28,2,1971,IC,217,149,77,390,?,39,,343.0010694,418.2939871,510.1146184,,
33697,18,5,1950,WD,221,212,77,439,M,56,,368.4648466,449.3473739,547.9846023,,
557080,11,9,1984,DN,210,185,77,418,F,71,0 E,355.502694,433.5398707,528.7071594,,
820785,5,10,1986,AC,217,195,77,472,M,84,,400.2289437,488.0840777,595.224485,,
844833,,,1986,DN,201,141,77,305,F,87,0 E,267.546811,326.2765988,397.8982913,,
851873,,11,1987,AC/LG,212,135,77,300,F,91,13 E,266.1754607,324.6042204,395.8588054,,
918528,17,12,1954,WD,175,143,77,220,M,93,,189.1551827,230.6770521,281.3134782,,
965408A,10,11,1971,IC,256,201,77,590,M,96,,510.0792236,622.0478337,758.5949192,,
983009,10,9,1984,DN,194,132,77,303,F,103,10 E,266.776843,325.3376135,396.7531871,,
1000448,18,12,1954,WD,253,130,77,610,M,104,,553.2684435,674.717614,822.8263586,,
1017401,9,9,1984,DN,165,105,77,178,F,105,,157.9427652,192.6131282,234.8940588,,
1048545,18,5,1992,AC,180,147,77,230,F,111,,197.7693041,241.1820782,294.1244856,,
19232,28,2,1971,IC,218,149,76,385,M,37,,338.7909029,413.1596377,503.8532167,,
