"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5257",220,0,1.48093068599701,1.27279376983643,1.50260555744171,1.53970682621002,1.76616954803467,1.94887125492096,2.28804755210876,2.62122488021851,3.21282339096069,5.15054798126221
"5258",220,60,1.31588757038116,1.38049519062042,1.46474456787109,1.52650308609009,1.72301018238068,1.89858520030975,2.26627063751221,2.62497186660767,3.21547842025757,5.15054798126221
"5259",220,120,1.28724467754364,1.35337698459625,1.43707430362701,1.49835431575775,1.6896231174469,1.86041939258575,2.24348616600037,2.62771344184875,3.21812152862549,5.15054798126221
"5260",220,180,1.25618422031403,1.32136714458466,1.40549123287201,1.46649467945099,1.65689492225647,1.82732689380646,2.2207179069519,2.62950205802917,3.22074317932129,5.15054798126221
"5261",220,240,1.19253051280975,1.30561137199402,1.36731708049774,1.43542981147766,1.62507688999176,1.79641592502594,2.19827461242676,2.63040447235107,3.22333192825317,5.15054798126221
"5262",220,300,1.19209694862366,1.25738167762756,1.34168291091919,1.40286779403687,1.59424090385437,1.76677799224854,2.17623615264893,2.63049221038818,3.22587585449219,5.15054798126221
"5263",220,360,1.05410301685333,1.31488263607025,1.29539453983307,1.38420343399048,1.56625187397003,1.73843538761139,2.15461945533752,2.62983131408691,3.22836470603943,5.15054798126221
"5264",220,420,1.13762640953064,1.20551156997681,1.29143631458282,1.35295939445496,1.5420184135437,1.71310472488403,2.13356447219849,2.62848782539368,3.23078966140747,5.15054798126221
"5265",220,480,1.28763818740845,1.29295897483826,1.33765745162964,1.37211239337921,1.52698302268982,1.68950533866882,2.11315274238586,2.6265275478363,3.23314213752747,5.15054798126221
"5266",220,540,1.71684730052948,1.64123356342316,1.57920062541962,1.55510151386261,1.5866425037384,1.69007766246796,2.09442853927612,2.62402319908142,3.2354154586792,5.15054798126221
"5267",220,600,2.23857188224792,2.20544481277466,1.97887420654297,1.90582704544067,1.75745415687561,1.74965858459473,2.08176803588867,2.62114334106445,3.23760461807251,5.15054798126221
"5268",220,660,2.97217035293579,2.74576902389526,2.49620676040649,2.34306454658508,2.02033376693726,1.88157832622528,2.08164644241333,2.6182553768158,3.2397084236145,5.15054798126221
"5269",220,720,3.53232765197754,3.25014138221741,2.97931265830994,2.78694200515747,2.33330345153809,2.07509160041809,2.09952569007874,2.61593413352966,3.24173212051392,5.15054798126221
"5270",220,780,3.81814050674438,3.59742307662964,3.32543325424194,3.13947772979736,2.63471508026123,2.29989123344421,2.13769030570984,2.6148669719696,3.24369049072266,5.15054798126221
"5271",220,840,3.80938649177551,3.67397260665894,3.46807765960693,3.32249236106873,2.86459589004517,2.51516628265381,2.19406294822693,2.61569881439209,3.24560713768005,5.15054798126221
"5272",220,900,3.52330708503723,3.47320747375488,3.38052988052368,3.29851984977722,2.97565793991089,2.67937564849854,2.26233577728271,2.61887693405151,3.24751448631287,5.15054798126221
"5273",220,960,3.41128444671631,2.8124041557312,3.16349387168884,3.06131935119629,2.94952893257141,2.76210331916809,2.33323407173157,2.62452387809753,3.24944615364075,5.15054798126221
