"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5289",221,480,0.907539665699005,0.870876431465149,0.883057713508606,0.925912797451019,1.22361302375793,1.58188796043396,2.51947164535522,3.16851568222046,3.58109569549561,5.15054798126221
"5290",221,540,2.51114654541016,2.15540361404419,1.81946206092834,1.64822995662689,1.48959541320801,1.61465454101562,2.45226359367371,3.15460777282715,3.58407235145569,5.15054798126221
"5291",221,600,4.47897720336914,3.87742757797241,3.23326659202576,2.85037684440613,2.1143479347229,1.85554051399231,2.40997672080994,3.13958883285522,3.58678150177002,5.15054798126221
"5292",221,660,6.24294471740723,5.52645111083984,4.70644855499268,4.18444728851318,2.97053360939026,2.31857013702393,2.41312956809998,3.12484312057495,3.5892219543457,5.15054798126221
"5293",221,720,7.65223503112793,6.89677095413208,6.00015449523926,5.40611505508423,3.8869092464447,2.92884683609009,2.474937915802,3.11232137680054,3.5914158821106,5.15054798126221
"5294",221,780,8.31553840637207,7.67895174026489,6.8756685256958,6.31540107727051,4.7254319190979,3.59061789512634,2.59672951698303,3.1041157245636,3.5934157371521,5.15054798126221
"5295",221,840,7.95777130126953,7.58732557296753,7.05782318115234,6.6507887840271,5.3002667427063,4.18652772903442,2.76820421218872,3.10201668739319,3.59530067443848,5.15054798126221
"5296",221,900,6.70726919174194,6.66245079040527,6.49973249435425,6.32102489471436,5.47129392623901,4.59046173095703,2.96707820892334,3.10709023475647,3.59716963768005,5.15054798126221
"5297",221,960,4.71870851516724,5.03162384033203,5.28521156311035,5.37872219085693,5.20060300827026,4.71724796295166,3.16290473937988,3.11933135986328,3.59912467002869,5.15054798126221
"5298",221,1020,2.93908262252808,3.40163969993591,3.88114738464355,4.15252304077148,4.56898069381714,4.54091358184814,3.32394814491272,3.13755869865417,3.6012601852417,5.15054798126221
"5299",221,1080,1.88158237934113,2.31280493736267,2.81196928024292,3.12999105453491,3.8505392074585,4.15340232849121,3.4270806312561,3.15961170196533,3.60364484786987,5.15054798126221
"5300",221,1140,1.2466915845871,1.63667392730713,2.1080265045166,2.42329788208008,3.23514890670776,3.70442318916321,3.46735501289368,3.18294095993042,3.60630869865417,5.15054798126221
"5301",221,1200,0.786080539226532,1.14931559562683,1.59588289260864,1.90126740932465,2.73286557197571,3.28245210647583,3.45415663719177,3.20528149604797,3.6092472076416,5.15054798126221
"5302",221,1260,0.430213063955307,0.758060157299042,1.19090580940247,1.48353314399719,2.31514167785645,2.90966701507568,3.40077710151672,3.22496390342712,3.61242890357971,5.15054798126221
"5303",221,1320,0.127449288964272,0.450307637453079,0.855890512466431,1.14033567905426,1.96251559257507,2.58396983146667,3.31900668144226,3.24090361595154,3.61580276489258,5.15054798126221
"5304",221,1380,0.165198192000389,0.0230671018362045,0.622789144515991,0.834977626800537,1.66017782688141,2.2986433506012,3.21808505058289,3.25247168540955,3.61930537223816,5.15054798126221
"5305",222,0,-0.34420120716095,-0.0494882613420486,0.326212018728256,0.593930542469025,1.3951233625412,2.04477977752686,3.10482597351074,3.25938034057617,3.62287044525146,5.15054798126221
"5306",222,60,-0.16997455060482,0.0488302297890186,0.336339175701141,0.548427999019623,1.22956824302673,1.8333922624588,2.98466396331787,3.26157426834106,3.62642931938171,5.15054798126221
"5307",222,120,-0.245991870760918,-0.0268034227192402,0.255439192056656,0.461420267820358,1.10683858394623,1.67702603340149,2.86446166038513,3.25923180580139,3.62991523742676,5.15054798126221
"5308",222,180,-0.340771079063416,-0.125131174921989,0.153629690408707,0.355888038873672,0.986716985702515,1.5443412065506,2.74817204475403,3.25273180007935,3.6332676410675,5.15054798126221
"5309",222,240,-0.426042586565018,-0.234209075570107,0.0512610711157322,0.247620135545731,0.87045019865036,1.42212164402008,2.63664627075195,3.24250674247742,3.63643288612366,5.15054798126221
"5310",222,300,-0.538404285907745,-0.32771435379982,-0.0554652400314808,0.142040073871613,0.758243978023529,1.30625474452972,2.5297839641571,3.22897052764893,3.63936424255371,5.15054798126221
"5311",222,360,-0.605788886547089,-0.429345011711121,-0.14826737344265,0.0411868132650852,0.650815665721893,1.19539332389832,2.42725014686584,3.21250009536743,3.64202260971069,5.15054798126221
"5312",222,420,-0.839390218257904,-0.603329479694366,-0.306474089622498,-0.0959569066762924,0.536614954471588,1.08762443065643,2.32868766784668,3.19343185424805,3.64437365531921,5.15054798126221
"5313",222,480,0.115513190627098,0.042230062186718,0.043239027261734,0.0945518985390663,0.498768150806427,0.987226605415344,2.23334765434265,3.17206001281738,3.64638805389404,5.15054798126221
"5314",222,540,2.76524829864502,2.14615154266357,1.55499446392059,1.24848198890686,0.912710905075073,1.03731215000153,2.14803552627563,3.14872097969055,3.64804244041443,5.15054798126221
"5315",222,600,6.19424819946289,5.12657308578491,3.98135328292847,3.29813694953918,1.95913434028625,1.43485355377197,2.09917163848877,3.12434458732605,3.64932107925415,5.15054798126221
"5316",222,660,9.61161422729492,8.25146770477295,6.70761251449585,5.72876596450806,3.46747517585754,2.23051261901855,2.12340760231018,3.10103416442871,3.65022993087769,5.15054798126221
"5317",222,720,12.3745546340942,10.9270191192627,9.21265697479248,8.07681941986084,5.17518281936646,3.33085036277771,2.2481701374054,3.08199858665466,3.65081405639648,5.15054798126221
"5318",222,780,13.9079685211182,12.6229286193848,11.0184659957886,9.9058952331543,6.78595209121704,4.565833568573,2.48155331611633,3.07091164588928,3.65116691589355,5.15054798126221
"5319",222,840,13.7408533096313,12.8747482299805,11.6866445541382,10.8008880615234,7.98693609237671,5.72440910339355,2.80934715270996,3.0710973739624,3.65143179893494,5.15054798126221
"5320",222,900,12.0074987411499,11.6774702072144,11.0857248306274,10.5663776397705,8.52517700195312,6.58652114868164,3.19572019577026,3.08472180366516,3.65178894996643,5.15054798126221
"5321",222,960,8.90856456756592,9.19097709655762,9.30856418609619,9.24725723266602,8.30833053588867,6.99352359771729,3.58958268165588,3.11216449737549,3.65243339538574,5.15054798126221
"5322",222,1020,5.92385959625244,6.50683736801147,7.05711603164673,7.32474136352539,7.4306788444519,6.87916660308838,3.93562150001526,3.1517698764801,3.65354681015015,5.15054798126221
"5323",222,1080,3.92550897598267,4.53268384933472,5.19852590560913,5.59590578079224,6.31972122192383,6.36951684951782,4.19039392471313,3.20009064674377,3.65527129173279,5.15054798126221
"5324",222,1140,2.67721843719482,3.24142265319824,3.89974331855774,4.32318353652954,5.30011510848999,5.69820117950439,4.33907222747803,3.25280666351318,3.6576886177063,5.15054798126221
"5325",222,1200,1.77872014045715,2.31064057350159,2.94819498062134,3.37159943580627,4.44269227981567,5.02790880203247,4.39176464080811,3.30583906173706,3.66081762313843,5.15054798126221
"5326",222,1260,1.06213629245758,1.57407248020172,2.18763542175293,2.60612654685974,3.71801090240479,4.41656160354614,4.36829471588135,3.3559787273407,3.66462421417236,5.15054798126221
"5327",222,1320,0.478808403015137,0.96236914396286,1.55856955051422,1.96815609931946,3.09784126281738,3.87171077728271,4.28806924819946,3.40097093582153,3.6690366268158,5.15054798126221
"5328",222,1380,-0.110524371266365,0.505012214183807,1.00643539428711,1.43134152889252,2.56179332733154,3.38726568222046,4.16708850860596,3.43936610221863,3.67395687103271,5.15054798126221
"5329",223,0,-0.426026791334152,0.0178821459412575,0.574976027011871,0.965569674968719,2.09521842002869,2.95506954193115,4.01782321929932,3.47033524513245,3.67927479743958,5.15054798126221
"5330",223,60,-0.767051458358765,-0.34382289648056,0.191758513450623,0.570582568645477,1.68706750869751,2.56787180900574,3.84980154037476,3.49350690841675,3.68487310409546,5.15054798126221
"5331",223,120,-1.06100487709045,-0.653378844261169,-0.136741250753403,0.231256723403931,1.32969224452972,2.2204487323761,3.67030382156372,3.50883817672729,3.69063448905945,5.15054798126221
"5332",223,180,-1.32214963436127,-0.928847670555115,-0.42705962061882,-0.0685837939381599,1.01227045059204,1.90718030929565,3.48484635353088,3.51652574539185,3.69644474983215,5.15054798126221
"5333",223,240,-1.61928844451904,-1.14597201347351,-0.701660990715027,-0.336555153131485,0.726042211055756,1.62208831310272,3.29739761352539,3.51692414283752,3.70219588279724,5.15054798126221
"5334",223,300,-1.78067696094513,-1.4076554775238,-0.92939418554306,-0.585680723190308,0.464724332094193,1.36004149913788,3.11068987846375,3.5104866027832,3.70778751373291,5.15054798126221
"5335",223,360,-1.50556778907776,-1.27026832103729,-0.928568482398987,-0.660805284976959,0.267237693071365,1.12439942359924,2.92670178413391,3.49771642684937,3.71312999725342,5.15054798126221
"5336",223,420,-1.34506821632385,-1.12218832969666,-0.818234086036682,-0.58648955821991,0.201167389750481,0.958819448947906,2.74990248680115,3.47918796539307,3.71814060211182,5.15054798126221
"5337",223,480,-0.401927024126053,-0.430140674114227,-0.3786960542202,-0.290996611118317,0.233359321951866,0.862903475761414,2.58675599098206,3.45566129684448,3.72274971008301,5.15054798126221
"5338",223,540,1.52770173549652,1.14690697193146,0.795372903347015,0.633535921573639,0.594137966632843,0.909767389297485,2.4454665184021,3.42808938026428,3.72689914703369,5.15054798126221
"5339",223,600,3.84632325172424,3.18009972572327,2.47883129119873,2.07140016555786,1.35282146930695,1.20329606533051,2.34424996376038,3.39784741401672,3.73055171966553,5.15054798126221
"5340",223,660,6.1188006401062,5.27435827255249,4.30901765823364,3.71118950843811,2.38545632362366,1.75325882434845,2.30499148368835,3.3670072555542,3.73369169235229,5.15054798126221
"5341",223,720,7.88755369186401,7.000168800354,5.95111083984375,5.26051187515259,3.52820348739624,2.49238538742065,2.34235167503357,3.33820962905884,3.73633861541748,5.15054798126221
"5342",223,780,8.80630588531494,8.03967761993408,7.08172702789307,6.41872453689575,4.57331705093384,3.30293107032776,2.45838570594788,3.31424236297607,3.73855328559875,5.15054798126221
