"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"6928",289,900,23.1799297332764,22.7392234802246,22.0102043151855,21.3946285247803,19.055980682373,16.8286228179932,12.6145181655884,12.1501512527466,12.4043760299683,12.7815065383911
"6929",289,960,20.3289527893066,20.4489135742188,20.3751811981201,20.1848735809326,18.8855533599854,17.2606964111328,13.0805387496948,12.1833753585815,12.4031190872192,12.7815065383911
"6930",289,1020,16.5777072906494,17.2574195861816,17.8570804595947,18.1210556030273,18.024284362793,17.1925888061523,13.4916219711304,12.2308712005615,12.4024686813354,12.7815065383911
"6931",289,1080,12.6679496765137,13.7480545043945,14.8786821365356,15.5258989334106,16.5852947235107,16.6249752044678,13.8019847869873,12.2887945175171,12.4025888442993,12.7815065383911
"6932",289,1140,10.3777894973755,11.3555059432983,12.4978609085083,13.2318077087402,14.9294328689575,15.6708698272705,13.9787950515747,12.3520698547363,12.4035778045654,12.7815065383911
"6933",289,1200,9.44579219818115,10.2088489532471,11.1604852676392,11.81312084198,13.5708379745483,14.6184253692627,14.0170402526855,12.4151945114136,12.4054584503174,12.7815065383911
"6934",289,1260,8.98888683319092,9.61397266387939,10.4201974868774,10.9834003448486,12.5963926315308,13.6987400054932,13.9432458877563,12.4734764099121,12.4081726074219,12.7815065383911
"6935",289,1320,8.69207859039307,9.2338171005249,9.92892265319824,10.4237089157104,11.8838834762573,12.9643297195435,13.7943134307861,12.5237798690796,12.4116096496582,12.7815065383911
"6936",289,1380,8.39004135131836,9.01336479187012,9.55982398986816,10.0211029052734,11.347110748291,12.3864288330078,13.601056098938,12.5644540786743,12.4156293869019,12.7815065383911
"6937",290,0,8.34053325653076,8.76455307006836,9.31509780883789,9.71321487426758,10.9332818984985,11.9273281097412,13.3852005004883,12.5949239730835,12.4200763702393,12.7815065383911
"6938",290,60,8.24032878875732,8.62133598327637,9.11895942687988,9.4812593460083,10.6081161499023,11.5565881729126,13.1611175537109,12.6153125762939,12.4247951507568,12.7815065383911
"6939",290,120,8.18077564239502,8.51630115509033,8.97447109222412,9.30507564544678,10.3502807617188,11.2529220581055,12.9380321502686,12.6261644363403,12.4296417236328,12.7815065383911
"6940",290,180,8.1316967010498,8.44784832000732,8.86417293548584,9.17031192779541,10.1432495117188,11.0011577606201,12.7217302322388,12.6282548904419,12.434476852417,12.7815065383911
"6941",290,240,8.11549186706543,8.38983345031738,8.7828483581543,9.06465435028076,9.9747257232666,10.7899770736694,12.5156669616699,12.6224813461304,12.4391975402832,12.7815065383911
"6942",290,300,8.14445877075195,8.40008449554443,8.7434139251709,9.00020694732666,9.8408260345459,10.611626625061,12.3217086791992,12.609766960144,12.4436893463135,12.7815065383911
"6943",290,360,8.69330310821533,8.79197311401367,8.97197914123535,9.13339996337891,9.79097080230713,10.4733505249023,12.1412258148193,12.591028213501,12.447865486145,12.7815065383911
"6944",290,420,10.7360420227051,10.371132850647,10.0645360946655,9.93838787078857,10.0332345962524,10.4446926116943,11.9791488647461,12.5672197341919,12.4516515731812,12.7815065383911
"6945",290,480,13.9452285766602,13.0752201080322,12.1814289093018,11.6741781234741,10.840217590332,10.6914567947388,11.8531303405762,12.539626121521,12.4549932479858,12.7815065383911
"6946",290,540,17.6318988800049,16.3463001251221,14.9300088882446,14.0591220855713,12.201268196106,11.3264493942261,11.7947864532471,12.5103960037231,12.4578619003296,12.7815065383911
"6947",290,600,21.2823009490967,19.7056293487549,17.8945827484131,16.7315101623535,13.9524087905884,12.3369750976562,11.8358278274536,12.4827556610107,12.460259437561,12.7815065383911
"6948",290,660,24.3458976745605,22.6642150878906,20.6624298095703,19.3302097320557,15.8811960220337,13.6272172927856,11.9964303970337,12.46071434021,12.4622488021851,12.7815065383911
"6949",290,720,26.5892868041992,24.9446182250977,22.9281749725342,21.5477409362793,17.7496814727783,15.0498447418213,12.280011177063,12.4484701156616,12.4639501571655,12.7815065383911
"6950",290,780,27.7312889099121,26.2948322296143,24.4659156799316,23.1707859039307,19.3694229125977,16.4516220092773,12.6727609634399,12.4497404098511,12.4655389785767,12.7815065383911
"6951",290,840,27.5180015563965,26.4630279541016,25.0303783416748,23.96337890625,20.5467414855957,17.6821842193604,13.1468124389648,12.467227935791,12.4672231674194,12.7815065383911
"6952",290,900,25.9388027191162,25.381908416748,24.5067882537842,23.7852478027344,21.1187038421631,18.5950946807861,13.6625595092773,12.5021905899048,12.4692487716675,12.7815065383911
"6953",290,960,23.1708583831787,23.1700916290283,22.9423084259033,22.6416149139404,21.0030574798584,19.075159072876,14.1723766326904,12.5541839599609,12.4718570709229,12.7815065383911
"6954",290,1020,19.5213146209717,20.0711250305176,20.508129119873,20.655517578125,20.2044372558594,19.0598812103271,14.6266183853149,12.6209497451782,12.4752674102783,12.7815065383911
"6955",290,1080,15.6977806091309,16.6487312316895,17.6133365631104,18.1414051055908,18.8344440460205,18.5504875183105,14.9802169799805,12.6986179351807,12.4796447753906,12.7815065383911
"6956",290,1140,13.369291305542,14.249041557312,15.2549800872803,15.88538646698,17.2365283966064,17.6556949615479,15.2007751464844,12.7820882797241,12.4850931167603,12.7815065383911
"6957",290,1200,12.3426170349121,13.0304851531982,13.8742341995239,14.4418840408325,15.8988189697266,16.6485652923584,15.2825517654419,12.8658494949341,12.4916334152222,12.7815065383911
"6958",290,1260,11.7807731628418,12.3535146713257,13.0681638717651,13.5620050430298,14.9176263809204,15.7530183792114,15.2500429153442,12.9451360702515,12.4992141723633,12.7815065383911
"6959",290,1320,11.4010791778564,11.8917999267578,12.5121746063232,12.9467058181763,14.1837310791016,15.0252370834351,15.1383724212646,13.0166826248169,12.5077219009399,12.7815065383911
"6960",290,1380,11.2061758041382,11.5122594833374,12.1154508590698,12.485987663269,13.6193761825562,14.4425926208496,14.9774513244629,13.0786552429199,12.517014503479,12.7815065383911
"6961",291,0,10.9141283035278,11.2963085174561,11.7863454818726,12.1358995437622,13.1761341094971,13.9724159240723,14.7888622283936,13.1302967071533,12.5269336700439,12.7815065383911
"6962",291,60,10.7600765228271,11.1023006439209,11.5439786911011,11.8614377975464,12.8224124908447,13.5876369476318,14.5873146057129,13.1715593338013,12.537317276001,12.7815065383911
"6963",291,120,10.6350440979004,10.9561147689819,11.3534440994263,11.6456079483032,12.5367441177368,13.2686080932617,14.3825693130493,13.2028408050537,12.5480098724365,12.7815065383911
"6964",291,180,10.5493144989014,10.8333606719971,11.2028675079346,11.4711074829102,12.3019676208496,13.0005559921265,14.1809616088867,13.2248115539551,12.5588617324829,12.7815065383911
"6965",291,240,10.463809967041,10.7250156402588,11.0722351074219,11.3227958679199,12.104211807251,12.771915435791,13.9863996505737,13.2382726669312,12.5697498321533,12.7815065383911
"6966",291,300,10.4440422058105,10.6772651672363,10.9859380722046,11.2135305404663,11.9386539459229,12.5739707946777,13.8010587692261,13.2440910339355,12.5805616378784,12.7815065383911
"6967",291,360,10.9126005172729,10.9987764358521,11.1558284759521,11.2950839996338,11.8541603088379,12.4138870239258,13.6265029907227,13.243127822876,12.5911912918091,12.7815065383911
"6968",291,420,12.6319885253906,12.3266973495483,12.0691814422607,11.9622039794922,12.0325212478638,12.355429649353,13.4676342010498,13.2362899780273,12.6015501022339,12.7815065383911
"6969",291,480,15.2207717895508,14.5159139633179,13.7888431549072,13.3743009567261,12.6804637908936,12.5349750518799,13.3401746749878,13.2247924804688,12.6115703582764,12.7815065383911
"6970",291,540,18.0766696929932,17.0647315979004,15.9447364807129,15.2527723312378,13.7574272155762,13.0310869216919,13.2703046798706,13.2105693817139,12.6212043762207,12.7815065383911
"6971",291,600,20.8106517791748,19.5968971252441,18.1972999572754,17.2938461303711,15.1105499267578,13.816014289856,13.282416343689,13.1964159011841,12.6304388046265,12.7815065383911
"6972",291,660,23.0503044128418,21.7742462158203,20.2494525909424,19.2306900024414,16.5686187744141,14.8019275665283,13.3901777267456,13.1856698989868,12.6393060684204,12.7815065383911
"6973",291,720,24.5893955230713,23.3715324401855,21.8696098327637,20.8347187042236,17.9525051116943,15.8710374832153,13.5936937332153,13.1816997528076,12.6478862762451,12.7815065383911
"6974",291,780,25.2465686798096,24.2133884429932,22.8857917785645,21.9376087188721,19.1111717224121,16.9017810821533,13.8798770904541,13.1874132156372,12.6563053131104,12.7815065383911
"6975",291,840,24.8693580627441,24.1436882019043,23.1423568725586,22.3854007720947,19.9060764312744,17.7786712646484,14.2249612808228,13.204833984375,12.6647176742554,12.7815065383911
"6976",291,900,23.476411819458,23.1396980285645,22.576099395752,22.0935802459717,20.2264099121094,18.3954887390137,14.5969266891479,13.2348184585571,12.6733026504517,12.7815065383911
"6977",291,960,21.219123840332,21.3064384460449,21.2399005889893,21.0825939178467,20.0226249694824,18.6727924346924,14.9587240219116,13.2768630981445,12.6822319030762,12.7815065383911
"6978",291,1020,18.3254489898682,18.8295345306396,19.2678050994873,19.4523448944092,19.3072547912598,18.5712223052979,15.2728204727173,13.3291082382202,12.6916589736938,12.7815065383911
"6979",291,1080,15.3656101226807,16.1606407165527,16.9868946075439,17.4539680480957,18.1726207733154,18.0980701446533,15.5058975219727,13.3884782791138,12.7017011642456,12.7815065383911
"6980",291,1140,13.3534593582153,14.1438522338867,15.0474166870117,15.6163558959961,16.8677062988281,17.3396530151367,15.6347694396973,13.4510326385498,12.7124166488647,12.7815065383911
"6981",291,1200,12.2276639938354,12.9143266677856,13.7433176040649,14.2971258163452,15.7095375061035,16.481761932373,15.6553230285645,13.5125551223755,12.7238082885742,12.7815065383911
"6982",291,1260,11.4666633605957,12.0863132476807,12.848593711853,13.3698377609253,14.7818965911865,15.6795320510864,15.583948135376,13.5693616867065,12.7358207702637,12.7815065383911
"6983",291,1320,10.8887729644775,11.4559574127197,12.1622362136841,12.6523170471191,14.0280818939209,14.9816560745239,15.4451131820679,13.6188087463379,12.7483558654785,12.7815065383911
"6984",291,1380,10.4365243911743,10.9592161178589,11.6162977218628,12.0773372650146,13.4055786132812,14.383171081543,15.2608070373535,13.6593084335327,12.7612838745117,12.7815065383911
"6985",292,0,10.0781755447388,10.562183380127,11.1754169464111,11.6095933914185,12.8862762451172,13.8691339492798,15.0480613708496,13.6900939941406,12.7744626998901,12.7815065383911
"6986",292,60,9.82002639770508,10.2622604370117,10.8291044235229,11.2344331741333,12.4520378112793,13.4256629943848,14.8194541931152,13.7109909057617,12.7877550125122,12.7815065383911
"6987",292,120,9.61088180541992,10.0191497802734,10.5511617660522,10.9317302703857,12.0904293060303,13.0433921813965,14.5842361450195,13.7222461700439,12.8010005950928,12.7815065383911
"6988",292,180,9.42081356048584,9.80994510650635,10.3115520477295,10.6731901168823,11.781418800354,12.7115249633789,14.3490934371948,13.724365234375,12.8140773773193,12.7815065383911
"6989",292,240,9.33108043670654,9.68161392211914,10.1367702484131,10.4709167480469,11.5181665420532,12.4201803207397,14.1184501647949,13.7180309295654,12.8268613815308,12.7815065383911
"6990",292,300,9.0753059387207,9.45053958892822,9.92534446716309,10.2638959884644,11.2891817092896,12.1661176681519,13.8954181671143,13.704008102417,12.8392429351807,12.7815065383911
"6991",292,360,9.58613204956055,9.75302886962891,10.0252571105957,10.2540941238403,11.113452911377,11.9370880126953,13.6815052032471,13.6831064224243,12.8511276245117,12.7815065383911
"6992",292,420,11.8165349960327,11.4572257995605,11.1754484176636,11.0766735076904,11.2981204986572,11.8273468017578,13.4815359115601,13.6561546325684,12.8624305725098,12.7815065383911
